Chemical,SMILES
NCGC00182709-01,Cl.CC1(C)OC[C@@H](COC(=O)CCC2=CC=C(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)C=C2)O1
NCGC00258180-01,[I-].CC[N+]1(C)CCCC1
NCGC00255504-01,Cl[Ni]Cl
NCGC00258934-01,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C2=CC=CC=C2
NCGC00255970-01,[H][C@@]12CC[C@]3(O)C[C@H](C[C@@H](O)[C@]3(CO)[C@@]1([H])[C@H](O)C[C@]4(C)[C@H](CC[C@]24O)C5=CC(=O)OC5)O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O
NCGC00247678-01,Cl.CC[C@H](O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
NCGC00254077-01,C1CNCCN1
NCGC00259826-01,O(C1=CC=CC=C1)C2=CC=CC=C2
NCGC00258729-01,CC(O)COC(=O)C=C
NCGC00255932-01,ClC1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2
NCGC00254502-01,CS(O)(=O)=O.CC1=NC=CN1C2=CC=C(SC3=CC=CC(=C3)C4(CCOCC4)C(N)=O)C=C2
NCGC00164604-01,[Na+].CC(C)N1C(\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)=C(C2=C1C=CC=C2)C3=CC=C(F)C=C3
NCGC00259972-01,[K+].CC1=CC(=O)[N-]S(=O)(=O)O1
NCGC00256204-01,[H][C@@]12CC[C@@H](C)[C@]13CC(C(C)=CC3)C2(C)C
NCGC00257720-01,FC(F)OC(F)(F)C(F)Cl
NCGC00259981-01,[Ca++].CCC([O-])=O.CCC([O-])=O
NCGC00160537-04,CC(C)OC1=CC(NC(=O)C2=C(C=CC=C2)C(F)(F)F)=CC=C1
NCGC00254643-01,C=CCOC1=NC(OCC=C)=NC(OCC=C)=N1
NCGC00256160-01,CCC(C)C1=NC=CN=C1OC
NCGC00258996-01,FC(F)(F)C1=CC=C(Cl)C=C1
NCGC00257713-01,CC(=C)C1=CC=CC=C1
NCGC00259670-01,O=C1CCCCC1
NCGC00255630-01,CCC(C)(CCCC(C)C)OC(C)=O
NCGC00256643-01,O.O.O.O.O.O.[Mg++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
NCGC00260331-01,O=[Mo](=O)=O
NCGC00160548-01,CCOC1=CC=C(C=C1)N=NC2=C(N)C=C(N)C=C2
NCGC00260061-01,CCOC(C)=O
NCGC00095124-01,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C3=NC=CC=C3
NCGC00255476-01,NC(=S)NC(N)=S
NCGC00254139-01,ClCCOP(=O)(OCCCl)OCCCl
NCGC00258593-01,CCCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCCC
NCGC00255628-01,CC\C=C/CCCCCCCCCCOC(C)=O
NCGC00255893-01,CON(C)C(=O)NC1=CC=C(Br)C=C1
NCGC00090987-03,OC(=O)CC1=C2C=CC=CC2=CC=C1
NCGC00095086-01,OC1CCN(CCCN2C3=CC=CC=C3SC4=CC=C(C=C24)C#N)CC1
NCGC00017082-02,[Na+].[O-]C(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1
NCGC00256793-01,CC(C)=CCC\C(C)=C\C\C=C(/C)C=C
NCGC00260528-01,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl
NCGC00258041-01,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C3=CC=CC=C3
NCGC00165953-02,Cl.F\C(COC1=CC2=C(C=C1)C3=C(N2)C=CC=C3)=C4\CN5CCC4CC5
NCGC00025002-02,CCN(CC)CC1CCCCN1CC(=O)N2C3=C(C=CC=C3)C(=O)NC4=C2N=CC=C4
NCGC00258567-01,OCCNC1=C(OCCO)C=C(C=C1)[N+]([O-])=O
NCGC00255689-01,OC1=CC=C(C=C1)C2(C3=C(C=CC=C3)C4=C2C=CC=C4)C5=CC=C(O)C=C5
NCGC00254170-01,CS(O)(=O)=O.CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)\C=C2/SC(=N)NC2=O
NCGC00168781-01,[H][C@]12CC3=C(NC4=C3C=CC=C4)[C@]([H])(N1C(=O)CN(C)C2=O)C5=CC=C6OCOC6=C5
NCGC00160609-01,[Na+].[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]3(C)C2=CC(=O)[C@]4([H])[C@@]5(C)CC[C@H](O[C@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)C(O)=O)C([O-])=O)C(C)(C)C5CC[C@@]34C)C(O)=O
NCGC00094255-01,OC(=O)\C=C\C(O)=O.CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1.CC(C)NCC(O)COC2=CC=C(COCCOC(C)C)C=C2
NCGC00256504-01,OC[C@H](O)[C@H]1OC(=O)C(O)=C1O
NCGC00257944-01,Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=C(C[C@H]2C(O)=O)C=CC=C3
NCGC00259105-01,N#CC(C1=CC=CC=C1)C2=CC=CC=C2
NCGC00167509-01,[Br-].CC[N+]3(CCOC(=O)C(O)(C1=CC=CC=C1)C2=CC=CC=C2)CCCCC3
NCGC00258797-01,[K+].OC1=CC2=C(C=C1)C=C(C=C2)S([O-])(=O)=O
NCGC00254647-01,N#CC1=CC=NC=C1
NCGC00258759-01,CC(C)C(O)=O
NCGC00254371-01,CC(C)[C@]2(CCC1=CC=C(N)C=C1)CC(O)=C(SC3=CC(C)=C(CO)C=C3C(C)(C)C)C(=O)O2
NCGC00255564-01,CCC(C)C1=CC(=CC(=C1OC(=O)OC(C)C)[N+]([O-])=O)[N+]([O-])=O
NCGC00257699-01,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
NCGC00258208-01,COC(C)(C)CCCC(C)C\C=C\C(C)=C\C(=O)OC(C)C
NCGC00257574-01,[H][C@]12[C@H](O)CC(C)=C1[C@@H](CC[C@H]2C)\C=C(/C)C(O)=O
NCGC00258948-01,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
NCGC00160566-01,CC1=NC2=C(C=C1)C(Br)=CC(Br)=C2O
NCGC00165753-01,CCCC1(CCC1)[C@H](O)C\C=C\[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC
NCGC00256807-01,Cl.ClC1=CC=CC(=C1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2
NCGC00258762-01,CC1=CC(=CC(C)=C1O)C(C)(C)C2=CC(C)=C(O)C(C)=C2
NCGC00259152-01,CCOP(OCC)OCC
NCGC00017129-01,O.O.[Na+].CN1C(CC([O-])=O)=CC=C1C(=O)C2=CC=C(C)C=C2
NCGC00254947-01,COC(=O)C1=C(C=CC=C1)C(=O)OC
NCGC00258961-01,OC1=CC=CC=C1Cl
NCGC00183129-01,C[C@H](N[C@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N2CCC[C@H]2C(O)=O
NCGC00260023-01,CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1[N+]([O-])=O
NCGC00259438-01,OC1=CC(Cl)=CC=C1Cl
NCGC00258537-01,C=CC=O
NCGC00185758-01,[Na+].[O-]S(=O)(=O)C=C
NCGC00182053-02,CC1=CC=C(C=C1)C(=C/CN2CCCC2)\C3=CC=CC(\C=C\C(O)=O)=N3
NCGC00256220-01,ON(CC1=CC=CC=C1)CC2=CC=CC=C2
NCGC00255332-01,CCOP(S)(=S)OCC
NCGC00257152-01,OC(=O)C(Br)Br
NCGC00247698-01,Cl.COC1=CC(C)=C(OC)C=C1C[C@@H](C)N
NCGC00254048-01,CC(=O)C(\C)=C\C1C(C)=CCCC1(C)C
NCGC00260261-01,[O-][N+](=O)C1=CC=C(CBr)C=C1
NCGC00258851-01,OC(=O)CC(=C)C(O)=O
NCGC00257744-01,[O-][N+](=O)C1=CC=C2C(=O)NC(=O)C2=C1
NCGC00159434-02,CCN(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C2=CC=CC=C2
NCGC00016398-01,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl
NCGC00255048-01,CSC(=O)C1=C(CC(C)C)C(C(=O)SC)=C(N=C1C(F)(F)F)C(F)F
NCGC00257571-01,OC(=O)C1=CC(=CC(=C1)C(O)=O)C(O)=O
NCGC00185736-01,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(OCC5CO[C@](CN6C=NC=N6)(C5)C7=C(F)C=C(F)C=C7)C=C4
NCGC00255394-01,[Na+].[Na+].[Na+].[Na+].OCCN(CCO)C1=NC(NC2=CC=C(\C=C\C3=CC=C(NC4=NC(NC5=CC=C(C=C5)S([O-])(=O)=O)=NC(=N4)N(CCO)CCO)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=NC(NC6=CC=C(C=C6)S([O-])(=O)=O)=N1
NCGC00254862-01,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1=CC=CC=C1
NCGC00257445-01,NCC1=CC(CN)=CC=C1
NCGC00181032-01,O=C1NC2=C(N1)C(=O)NC(=O)N2
NCGC00256947-01,CSC1=CC=C(Cl)C=C1
NCGC00259556-01,CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1
NCGC00168784-01,Cl.NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F
NCGC00016630-01,[Br-].C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(C3=CC=CC=C3)C4=CC=CC=C4
NCGC00255945-01,OC(=O)\C=C\C(O)=O.OCCOCCN1CCN(CC1)C2=NC3=CC=CC=C3SC4=C2C=CC=C4.OCCOCCN5CCN(CC5)C6=NC7=CC=CC=C7SC8=C6C=CC=C8
NCGC00016268-02,OC(=O)C1=CC=CN=C1
NCGC00091759-02,[O-][N+](=O)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl
NCGC00254962-01,[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl
NCGC00259305-01,CCOP(=S)(OCC)OP(=S)(OCC)OCC
NCGC00016011-08,NCCC1=CC=C(O)C=C1
NCGC00257566-01,CCCCCCCCCCCCCC(=O)OC
NCGC00241104-01,CC1=CC=C(C=C1)N2N=C(C=C2NC(=O)NC3=CC=C(OCCN4CCOCC4)C5=C3C=CC=C5)C(C)(C)C
NCGC00259844-01,COC(=O)NC1=NC2=CC=CC=C2N1
NCGC00260235-01,F[P-](F)(F)(F)(F)F.CCCC[N+]1=CC=C(C)C=C1
NCGC00258014-01,CC(CO)(CO)C(O)=O
NCGC00016397-01,Cl.CN(C)CCCOC1=NN(CC2=CC=CC=C2)C3=C1C=CC=C3
NCGC00257986-01,[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1
NCGC00167971-01,[Br-].[H][C@@]12O[C@]1([H])[C@H]3CC(C[C@@H]2[N+]3(C)C)OC(=O)C(O)(C4=CC=CS4)C5=CC=CS5
NCGC00160679-01,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)NCCNS(=O)(=O)C2=CC=CC(=C2)[N+]([O-])=O
NCGC00255446-01,FC1=CC=C(C=O)C=C1
NCGC00016855-01,COC(=O)NC1=NC2=CC(SC3=CC=CC=C3)=CC=C2N1
NCGC00256621-01,COC(=O)C1=CC=C(C(=O)OC)C(=C1)C(=O)OC
NCGC00160562-01,CCC1=NC=NC2=CC(OC)=C(OC)C=C12
NCGC00255445-01,COC(OC)(C(=O)C1=CC=CC=C1)C2=CC=CC=C2
NCGC00258921-01,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC
NCGC00259596-01,CC1COC(=O)O1
NCGC00160468-01,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
NCGC00260544-01,CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1
NCGC00257955-01,FC(F)(Cl)C(F)(Cl)Cl
NCGC00255863-01,O=C1CCCC(=O)C1
NCGC00095150-01,CCCC1=NC2=C(C=C(C=C2C)C3=NC4=CC=CC=C4N3C)N1CC5=CC=C(C=C5)C6=CC=CC=C6C(O)=O
NCGC00256996-01,CO[Si](CCCNCCN)(OC)OC
NCGC00256989-01,OS(=O)(=O)C1=CC=CC=C1
NCGC00094816-01,Cl.C[N+](C)(C)CC(O)CC([O-])=O
NCGC00254321-01,Cl.NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O
NCGC00259799-01,COP(N)(=O)SC
NCGC00260266-01,BrCCCCCBr
NCGC00254975-01,CC(C)(O)C(=O)C1=CC=C(OCCO)C=C1
NCGC00016495-01,Cl.CC(CNC1CCCCC1)OC(=O)C2=CC=CC=C2
NCGC00258895-01,N#CC1=NC=CC=C1
NCGC00257268-01,CS(O)(=O)=O.[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N3C(=O)[C@](NC(=O)[C@H]4CN(C)[C@]5([H])CC6=C(Br)NC7=CC=CC(=C67)C5=C4)(O[C@@]23O)C(C)C
NCGC00182072-02,COC1=CC=CC=C1OCC2CNC(=O)O2
NCGC00090942-03,N=C1NC(=N)C2=C1C=C3C=CC=CC3=C2
NCGC00257306-01,OC1=C(CC2=C(O)C=CC=C2)C=CC=C1
NCGC00257179-01,CCCCCCCCCCCCS
NCGC00258255-01,[Br-].CCCC[P+](CCCC)(CCCC)CCCC
NCGC00255256-01,CCCCN(CCCCO)N=O
NCGC00255263-01,CCCCOCCOCCOCCOCCO
NCGC00256735-01,[H][C@@]12CCC(O)(C#C)[C@@]1(CC)CC[C@]3([H])[C@@]4([H])CCC(=O)C=C4CC[C@@]23[H]
NCGC00258398-01,C=C(CCC#N)C#N
NCGC00181118-01,CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(C)=C1Br
NCGC00018254-03,C1=CN(C=N1)C(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=CC=C4
NCGC00260488-01,OC(=O)C1=C2C=CC=CC2=CC3=CC=CC=C13
NCGC00016035-02,Cl.ClC1=CC=CC(=C1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2
NCGC00256320-01,NC1=C(N)C=C(C=C1)[N+]([O-])=O
NCGC00256128-01,CC1=NN(C(=O)C1)C2=CC=C(C=C2)C(O)=O
NCGC00254004-01,CC1=C2C(=O)C3=C(C(=O)C2=CC(O)=C1C(O)=O)C(O)=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3O
NCGC00257422-01,ClC(Cl)(Cl)Br
NCGC00090797-03,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5)[C@@]1(C)CC[C@@H](C2)O[C@H]6C[C@H](O)[C@H](O[C@H]7C[C@H](O)[C@H](O[C@H]8C[C@H](O)[C@H](O)[C@@H](C)O8)[C@@H](C)O7)[C@@H](C)O6
NCGC00159404-02,COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O
NCGC00015519-05,NCCC1=CC(O)=C(O)C=C1
NCGC00259466-01,CCCCCCCCCCC=CC1CC(=O)OC1=O
NCGC00254824-01,CCN(CC1=CC(=CC=C1)S(O)(=O)=O)C2=CC=CC=C2
NCGC00183033-01,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@]3([H])C4=CC=C(O)C=C4CC[C@@]23[H]
NCGC00247675-01,Cl.COC1=CC(CC(C)C)=CC(OC)=C1OC
NCGC00093850-01,Cl.NCCCC(N)(C(F)F)C(O)=O
NCGC00257093-01,[Cl-].C[N+](C)(C)CC1=CC=CC=C1
NCGC00254336-01,ClC1=CC(Cl)=C(Cl)C=C1
NCGC00259737-01,CC(=O)OC(C)(C)C1CCC(C)=CC1
NCGC00016547-06,CC(C)(OC1=CC=C(Cl)C=C1)C(O)=O
NCGC00013058-01,OC(=O)C(O)=O.OC(=O)C([O-])=O.OC(=O)C([O-])=O.CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)=C3C=CC(C=C3)=[N+](C)C.CN(C)C4=CC=C(C=C4)C(C5=CC=CC=C5)=C6C=CC(C=C6)=[N+](C)C
NCGC00257789-01,ClCC=CCl
NCGC00259563-01,CC1(C)C2CCC(C2)C1=C
NCGC00255333-01,[H][C@@]12CC[C@H](OC(=O)CCC3CCCC3)[C@@]1(C)CC[C@]4([H])C5=CC=C(O)C=C5CC[C@@]24[H]
NCGC00257167-01,C1CCC(CC1)N=C=NC2CCCCC2
NCGC00163771-03,COCCOCCO
NCGC00260274-01,C1=CC=C(C=C1)\C=C\C2=CC=CC=C2
NCGC00256108-01,[Na+].CCOC([S-])=S
NCGC00162068-04,Cl.Cl.OCCN1CCN(CCCN2C3=CC=CC=C3C=CC4=CC=CC=C24)CC1
NCGC00254677-01,[Cl-].C[N+]1(C)CCCCC1
NCGC00259412-01,CC(C)(C)C1=CC(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C
NCGC00017291-05,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=N2
NCGC00017401-02,[H][C@@]12CCCN1C(=O)[C@H](CC3=CC=CC=C3)N4C(=O)[C@](NC(=O)[C@H]5CN(C)[C@]6([H])CC7=CNC8=CC=CC(=C78)[C@@]6([H])C5)(O[C@@]24O)C(C)C
NCGC00167973-01,Cl.CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2
NCGC00095322-03,COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O
NCGC00015748-11,COC(=O)C1=C(C)NC(C)=C(C1C2=CC=CC=C2[N+]([O-])=O)C(=O)OC
NCGC00256714-01,CCOC(=O)\C=C(\C)O[Al](OC(C)CC)OC(C)CC
NCGC00259108-01,CC(=O)NC1=NN=C(S1)S(N)(=O)=O
NCGC00257820-01,ClCC1=CC=CC=C1
NCGC00259050-01,CC(=O)C1=CC=CC=N1
NCGC00259061-01,CC(Cl)(Cl)C(O)=O
NCGC00256992-01,C[Sn](Cl)(Cl)Cl
NCGC00256572-01,CC(C)CCC(C)=O
NCGC00257654-01,S=C=NCCC1=CC=CC=C1
NCGC00254177-01,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]3([H])C4=CC=C(O)C=C4CC[C@@]23[H]
NCGC00256937-01,CCCCCCCCCCCCCC(=O)OC(C)C
NCGC00016714-01,CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
NCGC00185744-01,OC(=O)CCC(O)=O.COCCC1=CC=C(OCC(O)CNC(C)C)C=C1.COCCC2=CC=C(OCC(O)CNC(C)C)C=C2
NCGC00258959-01,CC1=CC=C(Cl)C=C1
NCGC00256021-01,O[As](O)(=O)C1=CC=C(C=C1)[N+]([O-])=O
NCGC00256074-01,CCCCOC(=O)CO
NCGC00024772-01,[Cl-].NC1=C[N+](=NO1)N2CCOCC2
NCGC00258185-01,CC(C)(C)C1=CC(CO)=CC(=C1O)C(C)(C)C
NCGC00253935-01,CN1CCCC1=O
NCGC00187909-01,CCCCCCCCCCCCCCCCCCOP([O-])(=O)OC1CC[N+](C)(C)CC1
NCGC00260456-01,CC1=CC(O)=CC=C1N
NCGC00255866-01,OC1=CC=C(C=C1)C2(C(=O)NC3=CC=CC=C23)C4=CC=C(O)C=C4
NCGC00255223-01,ClCC1=CC(C=C)=CC=C1
NCGC00259439-01,OC(CCl)CCl
NCGC00016827-01,Cl.CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1
NCGC00183871-01,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NOC(C)=C2
NCGC00255861-01,[Cl-].C[N+](C)=CCl
NCGC00259194-01,OC(=O)CC#N
NCGC00257001-01,NC1=CC=C2C=C3C=CC=CC3=CC2=C1
NCGC00256114-01,NC1=CC2=C(C=C1)C=C(C=C2)S(O)(=O)=O
NCGC00259783-01,CC(C)=CCO
NCGC00253936-01,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1
NCGC00258168-01,F[P-](F)(F)(F)(F)F.CCCC[N+]1(C)CCCC1
NCGC00258299-01,CC(C)CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCC(C)C
NCGC00256440-01,N(C1=CC=CC=C1)C2=CC=C3C=CC=CC3=C2
NCGC00255139-01,CN(C)N=NC1=CC=CC=C1
NCGC00258053-01,O=S1OCCO1
NCGC00258776-01,CC1=CC=CC=C1
NCGC00258051-01,[Na+].CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C2=CC=CC=C2
NCGC00259416-01,CS(=O)(=O)C1=CC=C(Cl)C=C1
NCGC00016634-01,OC(=O)\C=C/C(O)=O.CN(C)CCCN1C2=C(SC3=C1C=C(C=C3)C(C)=O)C=CC=C2
NCGC00256614-01,[Na+].[S-]C#N
NCGC00258269-01,[Na+].OC(=O)C1=CC(=CC(=C1)C(O)=O)S([O-])(=O)=O
NCGC00257569-01,N#CSCC1=CC=CC=C1
NCGC00166120-01,[Br-].CCCCCCCCCCCCCCCC[N+](C)(C)CC
NCGC00258744-01,CCC(=O)\C=C\C1C(C)=CCCC1(C)C
NCGC00258459-01,OCC(F)(F)F
NCGC00258638-01,CCCC(=O)OC(=O)CCC
NCGC00259266-01,OC(=O)CS
NCGC00016340-01,CCN1C(=O)NC(C1=O)C2=CC=CC=C2
NCGC00256384-01,COCCl
NCGC00256091-01,OCCC1CCCCN1
NCGC00257519-01,OC(=O)C1=C(Cl)C(Cl)=CC=C1Cl
NCGC00256441-01,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O
NCGC00256676-01,CC(C)=CCOC(=O)C1=CC=CC=C1
NCGC00258562-01,OC1=CC=C(CC2=CC=CC=C2)C=C1
NCGC00257943-01,C=CCOCC1CO1
NCGC00260399-01,COC(=O)C(C)=O
NCGC00164344-01,ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O
NCGC00258624-01,CCC=O
NCGC00016978-01,CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=C(C=CC=C2)N3CCCCC3)=C1)C(O)=O
NCGC00253941-01,OC1=C2C(=O)C3=C(O)C=CC=C3CC2=CC=C1
NCGC00016288-01,CCC1(C)CC(=O)NC(=O)C1
NCGC00259644-01,CCCCC(CC)C=O
NCGC00253939-01,COC(=O)C1=CC=C(O)C=C1
NCGC00259289-01,ClC1=C2C(=O)OC(=O)C2=C(Cl)C(Cl)=C1Cl
NCGC00256292-01,Cl.CN1[C@H]2C[C@@H](C[C@@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)C4=CC=CC=C4
NCGC00095173-01,Cl.CN1CCCC(CC1)N2N=C(CC3=CC=C(Cl)C=C3)C4=CC=CC=C4C2=O
NCGC00188441-01,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](COC(C)=O)O[C@@H](O)[C@H](OC(=O)C3=CC=CC=C3C(O)=O)[C@H]2O)[C@H](O)[C@@H](OC(=O)C4=CC=CC=C4C(O)=O)[C@@H]1O
NCGC00259736-01,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
NCGC00256843-01,C(OC1=CC=C(C=C1)N(CC2CO2)CC3CO3)C4CO4
NCGC00255396-01,CC1=CC(C)=C(C)C(C)=C1
NCGC00259760-01,CCCCCNCCCCC
NCGC00091013-01,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC[C@@]4([H])CC(=O)CC[C@]34C
NCGC00181782-02,FC1=CC=C(C=C1)N2C=C(C3CCN(CCN4CCNC4=O)CC3)C5=C2C=CC(Cl)=C5
NCGC00257076-01,COC1=CC=C(C=O)C=C1
NCGC00091650-03,NC1=C(O)C=C(C=C1)[N+]([O-])=O
NCGC00016526-02,[Cl-].COC1=CC=C2C=C3C4=C(CC[N+]3=CC2=C1OC)C=C5OCOC5=C4
NCGC00255411-01,COC(=O)COC1=C(Cl)C=C(Cl)C=C1
NCGC00253956-01,NC1=CC=C(OC2=CC=C(N)C=C2)C=C1
NCGC00018193-06,COCCCC\C(C1=CC=C(C=C1)C(F)(F)F)=N/OCCN
NCGC00160459-01,CN1CCC=C1NC(=O)NC2=C(C)C=CC=C2C
NCGC00254521-01,CCC1=CC(=C(O)C=C1)C(C)(C)C
NCGC00256177-01,CN1C(O)C(O)N(C)C1=O
NCGC00258687-01,CCC#N
NCGC00254601-01,C1COCO1
NCGC00255900-01,[Na+].CC1=CC=CC=C1S([O-])(=O)=O
NCGC00255165-01,COC(C(O)=O)C1=CC=CC=C1
NCGC00167558-01,CN1CCN(CC1)C2=C(F)C=C3C(=O)C(=CN(CCF)C3=C2F)C(O)=O
NCGC00183596-01,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C3\C[C@@H](O)C[C@H](O)C3=C)[C@H](C)OCCC(C)(C)O
NCGC00257099-01,COC1=CC=C(N)C=C1
NCGC00256993-01,CC1=CC=CC2=C1N=NN2
NCGC00160523-01,[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5)[C@@]1(C)CCC(C2)O[C@H]6C[C@H](O)[C@H](O[C@H]7C[C@H](O)[C@H](O[C@H]8C[C@H](OC(C)=O)[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@@H](C)O8)[C@@H](C)O7)[C@@H](C)O6
NCGC00016530-01,COC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1
NCGC00259583-01,O(P(OC1=CC=CC=C1)OC2=CC=CC=C2)C3=CC=CC=C3
NCGC00259595-01,CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1
NCGC00257552-01,Cl.CCCCCCCCCCCCN
NCGC00258076-01,ClC1CCCCC1=O
NCGC00023945-05,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
NCGC00260136-01,[Na+].[Na+].[S-]C(=S)NCCNC([S-])=S
NCGC00255144-01,CCN1CN(CC)CN(CC)C1
NCGC00167449-01,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]3([H])[C@@]4([H])CCCC=C4CC[C@@]23[H]
NCGC00160606-01,S=C1SCN(CC2=CC=CC=C2)CN1CC3=CC=CC=C3
NCGC00258816-01,[O-][N+](=O)C1=CC=CC=C1C(F)(F)F
NCGC00257397-01,CCC(C)(C)C1CCC(CC1)OC
NCGC00256569-01,[H][C@@]12CC[C@@H](O)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(O)C=C4
NCGC00247683-01,Cl.CCC(=O)OC1(CCN(C)CC1)C2=CC=CC=C2
NCGC00260339-01,NC(CC1=CNC2=CC=CC=C12)C(O)=O
NCGC00095186-01,CC(C)C[C@H](CN)CC(O)=O
